freq,phAngle,power,reacPower,rmsCur,rmsVolt,value
50.0,343,42.753,-13.25,0.543,231.462,Laptop
50.0,345,40.994,-11.18,0.475,231.463,Laptop
50.0,343,42.029,-13.354,0.526,231.67,Laptop
50.0,343,42.339,-12.94,0.526,232.14,Laptop
50.0,345,40.994,-11.697,0.51,232.06,Laptop
50.0,342,40.062,-13.457,0.466,232.014,Laptop
50.0,346,42.96,-12.215,0.543,231.784,Laptop
50.0,345,40.372,-11.904,0.463,231.833,Laptop
50.0,342,39.648,-13.354,0.467,232.025,Laptop
50.0,345,40.269,-11.904,0.535,231.925,Laptop
50.0,338,43.271,-16.977,0.223,231.886,Laptop
50.0,340,45.652,-17.184,0.303,231.839,Laptop
50.0,342,59.11,-19.151,0.305,231.85,Laptop
50.0,326,7.764,-5.693,0.084,231.911,Laptop
50.0,326,7.764,-5.693,0.084,231.989,Laptop
50.0,326,7.764,-5.693,0.084,231.976,Laptop
50.0,326,7.764,-5.693,0.084,232.103,Laptop
50.0,326,7.66,-5.693,0.084,232.097,Laptop
50.0,326,7.66,-5.693,0.084,232.032,Laptop
50.0,326,7.66,-5.693,0.083,232.251,Laptop
50.0,326,7.66,-5.693,0.083,232.182,Laptop
50.0,326,7.66,-5.693,0.083,232.153,Laptop
50.0,326,7.66,-5.693,0.083,232.362,Laptop
50.0,326,7.556,-5.797,0.082,232.47,Laptop
50.0,326,7.556,-5.693,0.082,232.12,Laptop
50.0,326,7.556,-5.693,0.082,232.256,Laptop
50.0,326,7.556,-5.693,0.082,232.289,Laptop
50.0,326,7.453,-5.693,0.082,232.405,Laptop
50.0,326,7.556,-5.693,0.082,232.25,Laptop
50.0,326,7.453,-5.693,0.082,232.209,Laptop
50.0,326,7.453,-5.693,0.081,231.967,Laptop
50.0,326,7.349,-5.693,0.081,232.1,Laptop
50.0,326,7.453,-5.693,0.081,231.878,Laptop
50.0,326,7.349,-5.693,0.08,232.071,Laptop
50.0,326,7.349,-5.693,0.081,231.812,Laptop
50.0,326,7.349,-5.693,0.081,231.861,Laptop
50.0,326,7.349,-5.693,0.081,231.764,Laptop
50.0,326,7.349,-5.693,0.08,231.791,Laptop
50.0,326,7.349,-5.693,0.08,231.91,Laptop
50.0,326,7.349,-5.693,0.08,231.918,Laptop
50.0,326,7.349,-5.693,0.08,231.795,Laptop
50.0,326,7.246,-5.693,0.08,231.697,Laptop
50.0,326,7.246,-5.797,0.079,231.882,Laptop
50.0,326,7.246,-5.693,0.08,231.864,Laptop
50.0,326,7.246,-5.693,0.079,231.943,Laptop
50.0,326,7.142,-5.693,0.079,232.042,Laptop
50.0,326,7.246,-5.693,0.079,232.228,Laptop
50.0,326,7.246,-5.797,0.079,232.29,Laptop
50.0,326,7.142,-5.797,0.079,232.106,Laptop
50.0,326,7.142,-5.693,0.078,231.953,Laptop
50.0,326,7.142,-5.693,0.079,231.902,Laptop
50.0,326,7.142,-5.693,0.078,232.136,Laptop
50.0,326,7.039,-5.797,0.078,232.156,Laptop
50.0,326,7.039,-5.693,0.078,231.676,Laptop
50.0,326,7.142,-5.797,0.078,232.345,Laptop
50.0,326,7.039,-5.797,0.078,232.303,Laptop
50.0,326,7.039,-5.693,0.078,231.659,Laptop
50.0,326,7.039,-5.797,0.078,231.901,Laptop
50.0,326,7.039,-5.693,0.078,232.451,Laptop
50.0,326,7.039,-5.797,0.077,232.56,Laptop
50.0,326,7.039,-5.797,0.077,232.328,Laptop
50.0,326,7.039,-5.797,0.077,232.601,Laptop
50.0,326,6.935,-5.797,0.077,232.514,Laptop
50.0,326,6.935,-5.797,0.077,232.325,Laptop
50.0,326,6.935,-5.797,0.077,232.393,Laptop
50.0,326,6.935,-5.797,0.077,232.508,Laptop
50.0,323,8.385,-6.521,0.121,232.477,Laptop
50.0,341,39.027,-13.457,0.477,232.399,Laptop
50.0,342,40.579,-12.629,0.49,232.257,Laptop
50.0,344,39.027,-12.318,0.471,232.276,Laptop
50.0,345,40.269,-12.111,0.471,232.323,Laptop
50.0,341,38.613,-13.25,0.465,232.535,Laptop
50.0,345,39.441,-11.904,0.501,232.436,Laptop
50.0,346,42.339,-12.111,0.485,232.556,Laptop
50.0,343,42.029,-13.043,0.521,232.643,Laptop
50.0,341,38.613,-13.043,0.465,232.646,Laptop
50.0,341,38.406,-12.836,0.47,232.439,Laptop
50.0,342,39.958,-12.422,0.473,232.351,Laptop
50.0,342,39.441,-12.525,0.503,232.294,Laptop
50.0,343,41.408,-13.354,0.521,232.244,Laptop
50.0,345,40.476,-12.215,0.499,232.251,Laptop
50.0,341,38.716,-12.525,0.459,232.111,Laptop
50.0,344,38.095,-11.283,0.457,232.282,Laptop
50.0,342,39.337,-13.457,0.497,232.129,Laptop
50.0,345,39.958,-11.801,0.482,232.387,Laptop
50.0,342,39.544,-12.525,0.487,232.319,Laptop
50.0,345,40.683,-12.008,0.518,232.329,Laptop
50.0,343,41.925,-12.733,0.501,232.144,Laptop
50.0,344,39.13,-12.215,0.459,232.24,Laptop
50.0,342,39.234,-12.836,0.488,232.304,Laptop
50.0,342,39.544,-12.733,0.484,232.43,Laptop
50.0,346,42.65,-12.318,0.52,232.231,Laptop
50.0,344,38.923,-11.904,0.481,231.86,Laptop
50.0,344,38.716,-11.49,0.492,232.066,Laptop
50.0,345,41.097,-11.49,0.491,232.101,Laptop
50.0,344,36.439,-12.215,0.472,232.136,Laptop
50.0,341,37.991,-12.525,0.469,232.027,Laptop
50.0,345,40.165,-12.215,0.501,231.648,Laptop
50.0,342,39.234,-13.043,0.486,232.141,Laptop
50.0,343,41.304,-13.147,0.522,232.357,Laptop
50.0,341,38.82,-12.733,0.471,232.192,Laptop
50.0,346,41.408,-12.318,0.514,232.229,Laptop
50.0,342,39.958,-14.285,0.48,232.084,Laptop
50.0,345,39.337,-11.904,0.484,231.725,Laptop
50.0,342,40.062,-13.147,0.514,231.685,Laptop
50.0,342,39.751,-12.422,0.526,232.155,Laptop
50.0,345,40.372,-12.215,0.496,232.113,Laptop
50.0,342,39.441,-14.285,0.475,232.062,Laptop
50.0,342,39.441,-13.664,0.495,232.101,Laptop
50.0,345,39.337,-11.904,0.53,231.94,Laptop
50.0,344,36.439,-11.697,0.477,231.996,Laptop
50.0,338,41.615,-16.77,0.222,231.821,Laptop
50.0,342,39.544,-13.457,0.493,232.26,Laptop
50.0,344,58.281,-16.563,0.425,232.276,Laptop
50.0,341,44.824,-16.045,0.367,232.46,Laptop
50.0,341,42.443,-15.838,0.335,232.304,Laptop
50.0,342,41.201,-13.768,0.471,232.483,Laptop
50.0,346,77.743,-20.186,0.424,232.515,Laptop
50.0,341,45.341,-16.356,0.365,232.586,Laptop
50.0,343,48.965,-15.838,0.369,232.483,Laptop
50.0,343,42.029,-13.25,0.488,232.587,Laptop
50.0,342,39.648,-13.457,0.476,232.179,Laptop
50.0,343,41.304,-12.94,0.535,232.28,Laptop
50.0,341,41.822,-16.149,0.277,232.894,Laptop
50.0,343,54.969,-17.287,0.337,232.868,Laptop
50.0,345,39.544,-12.318,0.501,232.692,Laptop
50.0,341,38.923,-13.354,0.476,232.807,Laptop
50.0,343,43.064,-13.457,0.523,232.608,Laptop
50.0,346,41.304,-12.318,0.499,232.694,Laptop
50.0,342,40.372,-13.871,0.493,232.903,Laptop
50.0,344,38.095,-11.801,0.467,232.938,Laptop
50.0,344,38.716,-10.973,0.495,232.616,Laptop
50.0,345,39.337,-12.008,0.451,232.749,Laptop
50.0,342,40.994,-14.182,0.468,232.81,Laptop
50.0,345,40.994,-10.766,0.53,229.509,Laptop
50.0,344,38.406,-11.49,0.489,229.617,Laptop
50.0,342,39.648,-12.525,0.521,229.441,Laptop
50.0,345,41.201,-10.766,0.515,229.354,Laptop
50.0,344,36.232,-11.801,0.458,229.517,Laptop
50.0,342,39.648,-12.629,0.513,229.654,Laptop
50.0,345,40.372,-12.318,0.492,229.48,Laptop
50.0,342,39.958,-13.664,0.52,229.513,Laptop
50.0,344,38.199,-11.18,0.535,229.557,Laptop
50.0,341,38.509,-12.629,0.491,229.633,Laptop
50.0,344,37.474,-12.215,0.489,229.656,Laptop
50.0,344,37.474,-10.973,0.477,229.592,Laptop
50.0,344,36.128,-10.455,0.485,229.213,Laptop
50.0,342,39.751,-13.354,0.552,228.967,Laptop
50.0,347,37.888,-10.144,0.46,229.016,Laptop
50.0,345,41.201,-10.559,0.531,229.187,Laptop
50.0,342,40.165,-12.422,0.504,229.495,Laptop
50.0,345,40.683,-10.973,0.504,229.335,Laptop
50.0,345,40.787,-11.49,0.508,229.185,Laptop
50.0,344,39.13,-11.283,0.501,229.254,Laptop
50.0,346,41.718,-11.801,0.534,229.315,Laptop
50.0,345,39.234,-11.076,0.508,229.311,Laptop
50.0,340,36.439,-12.525,0.483,229.228,Laptop
50.0,348,39.855,-9.523,0.499,229.356,Laptop
50.0,345,40.89,-12.318,0.553,229.189,Laptop
50.0,343,42.857,-12.94,0.557,229.494,Laptop
50.0,342,40.372,-13.25,0.522,229.402,Laptop
50.0,348,40.89,-9.937,0.523,229.653,Laptop
50.0,346,42.857,-11.801,0.558,229.363,Laptop
50.0,343,41.822,-14.285,0.519,229.671,Laptop
50.0,345,39.234,-12.008,0.486,229.577,Laptop
50.0,344,39.027,-12.111,0.514,229.601,Laptop
50.0,344,37.06,-10.559,0.522,229.094,Laptop
50.0,348,39.234,-9.834,0.538,229.053,Laptop
50.0,347,38.095,-10.041,0.51,229.716,Laptop
50.0,346,41.718,-11.18,0.526,229.778,Laptop
50.0,345,39.441,-10.559,0.533,229.763,Laptop
50.0,344,38.406,-11.18,0.516,229.495,Laptop
50.0,341,38.923,-12.318,0.546,229.81,Laptop
50.0,341,37.37,-12.525,0.498,229.739,Laptop
50.0,344,39.13,-11.49,0.466,229.807,Laptop
50.0,345,39.855,-11.076,0.517,229.563,Laptop
50.0,0,0.0,0.0,0.0,236.334,Microwawe
50.0,0,0.0,0.0,0.0,236.23,Microwawe
50.0,29,50.895,28.101,0.246,236.16,Microwawe
50.0,29,50.895,27.997,0.246,236.123,Microwawe
50.0,29,50.999,27.997,0.246,236.179,Microwawe
50.0,29,51.103,27.997,0.246,236.263,Microwawe
50.0,29,51.103,27.997,0.246,236.429,Microwawe
50.0,29,51.103,27.997,0.246,236.424,Microwawe
50.0,29,51.103,27.893,0.246,236.332,Microwawe
50.0,27,50.686,27.477,0.245,235.466,Microwawe
50.0,27,50.582,27.477,0.244,235.357,Microwawe
50.0,27,50.686,27.477,0.245,235.523,Microwawe
50.0,27,50.686,27.477,0.245,235.413,Microwawe
50.0,27,50.582,27.372,0.244,235.306,Microwawe
50.0,27,50.686,27.477,0.245,235.497,Microwawe
50.0,27,50.582,27.372,0.244,235.422,Microwawe
50.0,27,50.686,27.477,0.245,235.56,Microwawe
50.0,27,50.686,27.477,0.245,235.505,Microwawe
50.0,27,50.582,27.372,0.244,235.396,Microwawe
50.0,27,50.582,27.372,0.244,235.337,Microwawe
50.0,27,50.582,27.372,0.244,235.352,Microwawe
50.0,27,50.582,27.268,0.244,235.259,Microwawe
50.0,27,50.478,27.268,0.244,235.228,Microwawe
50.0,27,50.478,27.164,0.243,235.056,Microwawe
50.0,27,50.478,27.268,0.244,235.189,Microwawe
50.0,27,50.478,27.268,0.244,235.151,Microwawe
50.0,27,50.478,27.268,0.244,235.245,Microwawe
50.0,27,50.582,27.372,0.244,235.416,Microwawe
50.0,27,50.582,27.268,0.244,235.323,Microwawe
50.0,27,50.582,27.268,0.244,235.36,Microwawe
50.0,27,50.478,27.268,0.244,235.296,Microwawe
50.0,27,50.478,27.164,0.243,235.13,Microwawe
50.0,27,50.478,27.268,0.244,235.219,Microwawe
50.0,27,50.582,27.268,0.244,235.374,Microwawe
50.0,27,50.478,27.268,0.244,235.211,Microwawe
50.0,27,50.582,27.268,0.244,235.31,Microwawe
50.0,27,50.582,27.268,0.244,235.414,Microwawe
50.0,27,50.582,27.268,0.244,235.429,Microwawe
50.0,27,50.582,27.268,0.244,235.526,Microwawe
50.0,27,50.582,27.268,0.244,235.484,Microwawe
50.0,0,0.0,0.0,0.0,235.717,Microwawe
50.0,0,0.0,0.0,0.0,235.743,Microwawe
50.0,0,0.0,0.0,0.0,235.798,Microwawe
50.0,0,0.0,0.0,0.0,236.028,Microwawe
50.0,0,0.0,0.0,0.0,235.857,Microwawe
50.0,0,0.0,0.0,0.0,235.705,Microwawe
50.0,0,0.0,0.0,0.0,235.9,Microwawe
50.0,0,0.0,0.0,0.0,235.944,Microwawe
50.0,0,0.0,0.0,0.0,235.879,Microwawe
50.0,0,0.0,0.0,0.0,235.868,Microwawe
50.0,0,0.0,0.0,0.0,235.838,Microwawe
50.0,0,0.0,0.0,0.0,235.802,Microwawe
50.0,0,0.0,0.0,0.0,235.877,Microwawe
50.0,0,0.0,0.0,0.0,235.811,Microwawe
50.0,0,0.0,0.0,0.0,235.915,Microwawe
50.0,0,0.0,0.0,0.0,235.55,Microwawe
50.0,0,0.0,0.0,0.0,235.549,Microwawe
50.0,0,0.0,0.0,0.0,235.572,Microwawe
50.0,0,0.0,0.0,0.0,235.487,Microwawe
50.0,0,0.0,0.0,0.0,235.693,Microwawe
50.0,0,0.0,0.0,0.0,235.362,Microwawe
50.0,0,0.0,0.0,0.0,235.719,Microwawe
50.0,0,0.0,0.0,0.0,235.733,Microwawe
50.0,0,0.0,0.0,0.0,235.031,Microwawe
50.0,0,0.0,0.0,0.0,234.188,Microwawe
50.0,0,0.0,0.0,0.0,234.271,Microwawe
50.0,0,0.0,0.0,0.0,235.758,Microwawe
50.0,0,0.0,0.0,0.0,235.601,Microwawe
50.0,0,0.0,0.0,0.0,235.712,Microwawe
50.0,0,0.0,0.0,0.0,235.694,Microwawe
50.0,0,0.0,0.0,0.0,235.67,Microwawe
50.0,0,0.0,0.0,0.0,235.474,Microwawe
50.0,0,0.0,0.0,0.0,235.576,Microwawe
50.0,0,0.0,0.0,0.0,235.589,Microwawe
50.0,0,0.0,0.0,0.0,235.661,Microwawe
50.0,0,0.0,0.0,0.0,235.771,Microwawe
50.0,0,0.0,0.0,0.0,235.476,Microwawe
50.0,0,0.0,0.0,0.0,235.611,Microwawe
50.0,0,0.0,0.0,0.0,235.651,Microwawe
50.0,0,0.0,0.0,0.0,235.678,Microwawe
50.0,0,0.0,0.0,0.0,235.772,Microwawe
50.0,0,0.0,0.0,0.0,235.658,Microwawe
50.0,0,0.0,0.0,0.0,236.056,Microwawe
50.0,0,0.0,0.0,0.0,236.068,Microwawe
50.0,0,0.0,0.0,0.0,235.886,Microwawe
50.0,0,0.0,0.0,0.0,236.198,Microwawe
50.0,0,0.0,0.0,0.0,235.924,Microwawe
50.0,0,0.0,0.0,0.0,236.064,Microwawe
50.0,0,0.0,0.0,0.0,235.952,Microwawe
50.0,0,0.0,0.0,0.0,236.002,Microwawe
50.0,0,0.0,0.0,0.0,236.081,Microwawe
50.0,0,0.0,0.0,0.0,235.987,Microwawe
50.0,0,0.0,0.0,0.0,235.659,Microwawe
50.0,0,0.0,0.0,0.0,235.642,Microwawe
50.0,0,0.0,0.0,0.0,235.819,Microwawe
50.0,0,0.0,0.0,0.0,235.695,Microwawe
50.0,0,0.0,0.0,0.0,235.068,Microwawe
50.0,0,0.0,0.0,0.0,234.914,Microwawe
50.0,0,0.0,0.0,0.0,234.759,Microwawe
50.1,0,0.0,0.0,0.0,234.708,Microwawe
50.0,0,0.0,0.0,0.0,234.677,Microwawe
50.0,0,0.0,0.0,0.0,234.625,Microwawe
50.0,0,0.0,0.0,0.0,234.686,Microwawe
50.0,0,0.0,0.0,0.0,234.639,Microwawe
50.0,0,0.0,0.0,0.0,234.742,Microwawe
50.0,0,0.0,0.0,0.0,234.719,Microwawe
50.0,0,0.0,0.0,0.0,234.651,Microwawe
50.0,0,0.0,0.0,0.0,234.719,Microwawe
50.0,0,0.0,0.0,0.0,234.66,Microwawe
50.0,0,0.0,0.0,0.0,234.607,Microwawe
50.0,0,0.0,0.0,0.0,234.416,Microwawe
50.0,0,0.0,0.0,0.0,234.204,Microwawe
50.0,0,0.0,0.0,0.0,234.21,Microwawe
50.0,0,0.0,0.0,0.0,234.202,Microwawe
50.0,0,0.0,0.0,0.0,234.381,Microwawe
50.0,0,0.0,0.0,0.0,234.151,Microwawe
50.0,0,0.0,0.0,0.0,234.251,Microwawe
50.0,0,0.0,0.0,0.0,234.154,Microwawe
50.0,0,0.0,0.0,0.0,234.2,Microwawe
50.0,0,0.0,0.0,0.0,234.425,Microwawe
50.0,0,0.0,0.0,0.0,234.458,Microwawe
50.0,0,0.0,0.0,0.0,234.386,Microwawe
50.0,0,0.0,0.0,0.0,234.465,Microwawe
50.0,0,0.0,0.0,0.0,234.464,Microwawe
50.0,0,0.0,0.0,0.0,234.689,Microwawe
50.0,0,0.0,0.0,0.0,234.527,Microwawe
50.0,0,0.0,0.0,0.0,234.568,Microwawe
50.0,0,0.0,0.0,0.0,234.542,Microwawe
50.0,0,0.0,0.0,0.0,234.385,Microwawe
50.0,0,0.0,0.0,0.0,234.238,Microwawe
50.0,0,0.0,0.0,0.0,234.417,Microwawe
50.0,0,0.0,0.0,0.0,234.245,Microwawe
50.0,0,0.0,0.0,0.0,234.233,Microwawe
50.0,0,0.0,0.0,0.0,234.211,Microwawe
50.0,0,0.0,0.0,0.0,234.26,Microwawe
50.0,0,0.0,0.0,0.0,234.364,Microwawe
50.0,0,0.0,0.0,0.0,234.383,Microwawe
50.0,0,0.0,0.0,0.0,234.255,Microwawe
50.0,0,0.0,0.0,0.0,234.274,Microwawe
50.0,0,0.0,0.0,0.0,234.291,Microwawe
50.0,0,0.0,0.0,0.0,234.221,Microwawe
50.0,0,0.0,0.0,0.0,234.216,Microwawe
50.0,0,0.0,0.0,0.0,234.289,Microwawe
50.0,0,0.0,0.0,0.0,234.124,Microwawe
50.0,0,0.0,0.0,0.0,234.113,Microwawe
50.0,0,0.0,0.0,0.0,233.823,Microwawe
50.0,0,0.0,0.0,0.0,233.901,Microwawe
50.0,0,0.0,0.0,0.0,234.03,Microwawe
50.0,0,0.0,0.0,0.0,233.934,Microwawe
50.0,0,0.0,0.0,0.0,233.825,Microwawe
50.0,0,0.0,0.0,0.0,234.071,Microwawe
50.0,0,0.0,0.0,0.0,234.056,Microwawe
50.0,0,0.0,0.0,0.0,234.191,Microwawe
50.0,13,973.457,228.246,4.539,231.446,Microwawe
50.0,12,971.584,212.53,4.515,231.358,Microwawe
50.0,12,969.919,209.408,4.502,231.41,Microwawe
50.0,12,963.258,201.914,4.482,230.54,Microwawe
50.0,12,970.335,211.802,4.489,232.339,Microwawe
50.0,12,962.425,197.439,4.47,230.728,Microwawe
50.0,12,962.113,195.982,4.465,230.864,Microwawe
50.0,12,967.109,201.186,4.467,232.051,Microwawe
50.0,12,966.484,201.81,4.462,232.129,Microwawe
50.0,12,962.841,197.647,4.445,231.947,Microwawe
50.0,12,961.28,194.316,4.433,231.943,Microwawe
50.0,11,959.615,190.465,4.419,232.043,Microwawe
50.0,11,956.909,186.51,4.402,232.033,Microwawe
50.0,11,957.95,185.678,4.407,232.003,Microwawe
50.0,12,956.492,192.339,4.405,232.03,Microwawe
50.0,11,953.058,190.049,4.385,232.097,Microwawe
50.0,11,949.623,185.157,4.367,231.963,Microwawe
50.0,11,945.772,177.872,4.346,231.718,Microwawe
50.0,11,945.356,176.935,4.338,231.964,Microwawe
50.0,0,0.0,0.0,0.0,235.017,Microwawe
50.0,0,0.0,0.0,0.0,234.999,Microwawe
50.0,0,0.0,0.0,0.0,235.053,Microwawe
50.0,0,0.0,0.0,0.0,235.03,Microwawe
50.0,0,0.0,0.0,0.0,234.226,Microwawe
50.0,0,0.0,0.0,0.0,234.139,Microwawe
50.0,0,0.0,0.0,0.0,234.108,Microwawe
50.0,0,0.0,0.0,0.0,234.44,Microwawe
50.0,0,0.0,0.0,0.0,234.433,Microwawe
50.0,0,0.0,0.0,0.0,234.464,Microwawe
50.0,0,0.0,0.0,0.0,234.397,Microwawe
50.0,0,0.0,0.0,0.0,234.409,Microwawe
50.0,0,0.0,0.0,0.0,234.402,Microwawe
50.0,0,0.0,0.0,0.0,234.185,Microwawe
50.0,0,0.0,0.0,0.0,234.145,Microwawe
50.0,0,0.0,0.0,0.0,234.095,Microwawe
50.0,0,0.0,0.0,0.0,234.064,Microwawe
50.0,0,0.0,0.0,0.0,233.991,Microwawe
50.0,0,0.0,0.0,0.0,234.017,Microwawe
50.0,0,0.0,0.0,0.0,233.834,Microwawe
50.0,0,0.0,0.0,0.0,234.26,Microwawe
50.0,0,0.0,0.0,0.0,234.343,Microwawe
50.0,0,0.0,0.0,0.0,234.099,Microwawe
50.0,0,0.0,0.0,0.0,234.106,Microwawe
50.0,0,0.0,0.0,0.0,234.006,Microwawe
50.0,0,0.0,0.0,0.0,234.125,Microwawe
50.0,0,0.0,0.0,0.0,234.253,Microwawe
50.0,0,0.0,0.0,0.0,234.12,Microwawe
50.0,0,0.0,0.0,0.0,234.143,Microwawe
50.0,0,0.0,0.0,0.0,234.169,Microwawe
50.0,0,0.0,0.0,0.0,234.204,Microwawe
50.0,0,0.0,0.0,0.0,234.154,Microwawe
50.0,0,0.0,0.0,0.0,234.113,Microwawe
50.0,0,0.0,0.0,0.0,234.191,Microwawe
50.0,0,0.0,0.0,0.0,234.191,Microwawe
50.0,0,0.0,0.0,0.0,234.237,Microwawe
50.0,0,0.0,0.0,0.0,234.275,Microwawe
50.0,0,0.0,0.0,0.0,234.236,Microwawe
50.0,0,0.0,0.0,0.0,234.109,Microwawe
50.0,0,0.0,0.0,0.0,235.116,Microwawe
50.0,71,110.636,209.512,1.012,234.704,Microwawe
50.0,11,933.699,177.56,4.285,231.918,Microwawe
50.0,10,930.785,169.441,4.275,231.248,Microwawe
50.0,10,928.703,165.694,4.259,231.364,Microwawe
50.0,10,927.142,161.739,4.251,231.191,Microwawe
50.0,10,928.911,158.617,4.255,231.263,Microwawe
50.0,10,927.871,160.282,4.25,231.335,Microwawe
50.0,10,927.766,163.092,4.253,231.258,Microwawe
50.0,10,927.246,162.364,4.251,231.232,Microwawe
50.0,10,925.164,159.866,4.24,231.156,Microwawe
50.0,10,922.667,156.744,4.225,231.105,Microwawe
50.0,0,0.104,-1.353,0.0050,234.131,Microwawe
50.0,0,0.0,0.0,0.0,234.087,Microwawe
50.0,0,0.0,0.0,0.0,235.482,Microwawe
50.0,0,0.0,0.0,0.0,235.601,Microwawe
50.0,0,0.0,0.0,0.0,235.373,Microwawe
50.0,0,0.0,0.0,0.0,235.522,Microwawe
50.0,0,0.0,0.0,0.0,235.526,Microwawe
50.0,0,0.0,0.0,0.0,235.364,Microwawe
50.0,0,0.0,0.0,0.0,235.451,Microwawe
50.0,0,0.0,0.0,0.0,235.475,Microwawe
50.0,0,0.0,0.0,0.0,235.55,Microwawe
50.0,0,0.0,0.0,0.0,235.576,Microwawe
50.0,0,0.0,0.0,0.0,235.455,Microwawe
50.0,0,0.0,0.0,0.0,235.463,Microwawe
50.0,0,0.0,0.0,0.0,235.652,Microwawe
50.0,0,0.0,0.0,0.0,235.59,Microwawe
50.0,0,0.0,0.0,0.0,235.671,Microwawe
50.0,0,0.0,0.0,0.0,235.635,Microwawe
50.0,0,0.0,0.0,0.0,235.499,Microwawe
50.0,0,0.0,0.0,0.0,235.392,Microwawe
50.0,0,0.0,0.0,0.0,235.484,Microwawe
50.0,0,0.0,0.0,0.0,235.451,Microwawe
50.0,0,0.0,0.0,0.0,235.446,Microwawe
50.0,0,0.0,0.0,0.0,235.677,Microwawe
50.0,0,0.0,0.0,0.0,235.654,Microwawe
50.0,0,0.0,0.0,0.0,235.525,Microwawe
50.0,0,3.85,-0.104,0.016,234.367,MobilePhone
50.0,0,3.85,-0.104,0.016,234.536,MobilePhone
50.0,0,3.746,-0.104,0.015,234.675,MobilePhone
50.0,0,3.746,-0.104,0.015,234.706,MobilePhone
50.0,0,3.746,-0.104,0.015,234.989,MobilePhone
50.0,0,3.642,-0.104,0.015,235.035,MobilePhone
50.0,0,3.642,-0.104,0.015,234.891,MobilePhone
50.0,0,3.642,-0.104,0.015,234.782,MobilePhone
50.0,0,3.642,-0.104,0.015,234.744,MobilePhone
50.0,0,3.538,-0.104,0.015,234.707,MobilePhone
50.0,0,3.538,-0.104,0.015,234.742,MobilePhone
50.0,0,3.538,-0.104,0.015,234.724,MobilePhone
50.0,0,3.538,-0.104,0.015,234.947,MobilePhone
50.0,0,3.538,0.0,0.015,234.928,MobilePhone
50.0,0,3.434,-0.104,0.014,234.813,MobilePhone
50.0,0,3.434,-0.104,0.014,234.869,MobilePhone
50.0,0,3.434,0.0,0.014,234.857,MobilePhone
50.0,0,3.33,0.0,0.014,234.822,MobilePhone
50.0,0,3.33,0.0,0.014,234.66,MobilePhone
50.0,0,3.33,0.0,0.014,235.012,MobilePhone
50.0,0,3.33,0.0,0.014,234.974,MobilePhone
50.0,0,3.33,0.0,0.014,234.953,MobilePhone
50.0,0,3.226,0.0,0.013,234.974,MobilePhone
50.0,0,3.226,0.0,0.013,235.164,MobilePhone
50.0,0,3.226,0.0,0.013,235.132,MobilePhone
50.0,0,3.226,0.0,0.013,235.278,MobilePhone
50.0,0,3.122,0.0,0.013,235.35,MobilePhone
50.0,0,3.122,0.0,0.013,235.325,MobilePhone
50.0,0,3.122,0.0,0.013,235.488,MobilePhone
50.0,0,3.018,0.0,0.012,235.64,MobilePhone
50.0,0,3.018,0.0,0.012,235.588,MobilePhone
50.0,0,3.018,0.0,0.012,235.304,MobilePhone
50.0,0,3.018,0.0,0.012,235.191,MobilePhone
50.0,0,3.018,0.0,0.012,235.334,MobilePhone
50.0,0,2.914,0.0,0.012,235.014,MobilePhone
50.0,0,2.914,0.0,0.012,235.043,MobilePhone
50.0,0,2.914,0.0,0.012,235.379,MobilePhone
50.0,0,2.914,0.0,0.012,235.547,MobilePhone
50.0,0,2.914,0.0,0.012,235.334,MobilePhone
50.0,0,2.914,0.0,0.012,235.14,MobilePhone
50.0,0,2.81,0.0,0.012,234.965,MobilePhone
50.0,0,2.81,0.0,0.012,234.92,MobilePhone
50.0,0,2.81,0.0,0.012,234.973,MobilePhone
50.0,0,2.81,0.0,0.011,235.029,MobilePhone
50.0,0,2.706,0.0,0.011,235.039,MobilePhone
50.0,0,2.706,0.0,0.011,234.851,MobilePhone
50.0,0,2.706,0.0,0.011,234.779,MobilePhone
50.0,0,2.706,0.0,0.011,234.329,MobilePhone
50.0,0,2.706,0.0,0.011,234.64,MobilePhone
50.0,0,2.601,0.0,0.011,234.836,MobilePhone
50.0,0,2.601,0.0,0.011,235.213,MobilePhone
50.0,0,2.601,0.0,0.011,235.243,MobilePhone
50.0,0,2.601,0.0,0.01,235.043,MobilePhone
50.0,0,2.497,0.0,0.01,235.304,MobilePhone
50.0,0,2.497,0.0,0.01,235.228,MobilePhone
50.0,0,2.497,0.0,0.01,235.218,MobilePhone
50.0,0,2.497,0.0,0.01,235.367,MobilePhone
50.0,0,2.497,0.0,0.01,235.267,MobilePhone
50.0,0,2.497,0.0,0.01,235.715,MobilePhone
50.0,0,2.393,0.0,0.01,235.783,MobilePhone
50.0,0,2.393,0.0,0.01,235.855,MobilePhone
50.0,0,2.393,0.0,0.01,235.834,MobilePhone
50.0,0,2.393,0.0,0.01,235.755,MobilePhone
50.0,0,2.393,0.0,0.01,235.996,MobilePhone
50.0,0,2.289,0.0,0.0090,236.124,MobilePhone
50.0,0,2.289,0.0,0.0090,236.059,MobilePhone
50.0,0,2.289,0.0,0.0090,235.889,MobilePhone
50.0,0,2.289,0.0,0.0090,236.045,MobilePhone
50.0,0,2.289,0.0,0.0090,236.164,MobilePhone
50.0,0,2.185,0.0,0.0090,236.299,MobilePhone
